name,address,city,state,zip_code,country,latitude,longitude
"Kentucky Fried Chicken - Osceola, IA - 107 Ariel Circle",107 Ariel Circle,Osceola,IA,50213,US,41.0253542,-93.7968177
"Kentucky Fried Chicken - Oskaloosa, IA - 408 A Ave W",408 A Ave W,Oskaloosa,IA,52577,US,41.29593918,-92.64903085
"Kentucky Fried Chicken - Ottumwa, IA - 1132 N. Quincy Avenue",1132 N. Quincy Avenue,Ottumwa,IA,52501,US,41.017673,-92.437258
"Kentucky Fried Chicken - Red Oak, IA - 400 Senate Avenue",400 Senate Avenue,Red Oak,IA,51566,US,41.02658738,-95.22691065
KFC 1500 Hamilton Boulevard,1500 Hamilton Boulevard,Sioux City,IA,51103,US,,
KFC 1500 Hamilton Boulevard,1500 Hamilton Boulevard,Sioux City,IA,51103,US,,
KFC 3001 Singing Hills Blvd,3001 Singing Hills Blvd,Sioux City,IA,51106,US,,
"Kentucky Fried Chicken - Spencer, IA - 921 South Grand Avenue",921 South Grand Avenue,Spencer,IA,51301,US,43.12795204,-95.1443202
"Kentucky Fried Chicken - Washington, IA - 120 East Jefferson Street",120 East Jefferson Street,Washington,IA,52353,US,41.2976266,-91.69086274
"Kentucky Fried Chicken - Waterloo, IA - 3115 Kimball",3115 Kimball,Waterloo,IA,50702,US,42.46806007,-92.35648535
KFC 13375 W. Chinden Blvd,13375 W. Chinden Blvd,Boise,ID,83713,US,43.6625157,-116.3517117
KFC 3545 South Federal Way,3545 South Federal Way,Boise,ID,83705,US,43.5696415,-116.1853663
KFC 8440 West Overland Road,8440 West Overland Road,Boise,ID,83709,US,43.5906603,-116.2869905
"Kentucky Fried Chicken - Burley, ID - 243 Overland Avenue",243 Overland Avenue,Burley,ID,83318,US,42.55110802,-113.79275676
"Kentucky Fried Chicken - Caldwell, ID - 5102 E. Cleveland Boulevard",5102 E. Cleveland Boulevard,Caldwell,ID,83607,US,43.63332087,-116.64506127
"Kentucky Fried Chicken - Hayden, ID - 279 West Orchard",279 West Orchard,Hayden,ID,83835,US,47.75568321,-116.79040746
"Kentucky Fried Chicken - Idaho Falls, ID - 680 East 17th Street",680 East 17th Street,Idaho Falls,ID,83404,US,43.4821135,-112.0198645
"Kentucky Fried Chicken - Lewiston, ID - 2339 Thain Grade Road",2339 Thain Grade Road,Lewiston,ID,83501,US,46.396898,-116.997036
"Kentucky Fried Chicken - Meridian, ID - 677 S. Main Street",677 S. Main Street,Meridian,ID,83642,US,43.59825318,-116.39318779
"Kentucky Fried Chicken - Moscow, ID - 1400 South Blaine Street",1400 South Blaine Street,Moscow,ID,83843,US,46.72201485,-116.98501277
"Kentucky Fried Chicken - Mountain Home, ID - 1060 Highway 20",1060 Highway 20,Mountain Home,ID,83647,US,43.14171419,-115.66178059
"Kentucky Fried Chicken - Nampa, ID - 145 Maine Avenue E",145 Maine Avenue E,Nampa,ID,83686,US,43.55024337,-116.57186309
"Kentucky Fried Chicken - Pocatello, ID - 670 Yellowstone Avenue",670 Yellowstone Avenue,Pocatello,ID,83201,US,42.88710442,-112.45108793
"Kentucky Fried Chicken - Post Falls, ID - 325 Ross Point Road",325 Ross Point Road,Post Falls,ID,83854,US,47.70884775,-116.89588658
"Kentucky Fried Chicken - Twin Falls, ID - 1549 Blue Lakes Boulevard North",1549 Blue Lakes Boulevard North,Twin Falls,ID,83301,US,42.58954836,-114.46067
"Kentucky Fried Chicken - Algonquin, IL - 415 South Randall Road",415 South Randall Road,Algonquin,IL,60102,US,42.17180822,-88.33460929
"Kentucky Fried Chicken - Alton, IL - 2994 Homer Adams Parkway",2994 Homer Adams Parkway,Alton,IL,62002,US,38.91486217,-90.14084603
"Kentucky Fried Chicken - Anna, IL - 1195 E. Vienna Street",1195 E. Vienna Street,Anna,IL,62906,US,37.462385,-89.2297379
"Kentucky Fried Chicken - Antioch, IL - 325 W. IL Route 173",325 W. IL Route 173,Antioch,IL,60002,US,42.46676,-88.07001
KFC 1350 E New York St,1350 E New York St,Aurora,IL,60505,US,41.7565145,-88.2819386
KFC 136 Fox Valley Center,136 Fox Valley Center,Aurora,IL,60504,US,41.758619,-88.212091
KFC 2240 W Galena Blvd,2240 W Galena Blvd,Aurora,IL,60506,US,41.7644758,-88.3716764
"Kentucky Fried Chicken - Bartlett, IL - 960 S State Route 59",960 S State Route 59,Bartlett,IL,60103,US,41.97277468,-88.20756703
KFC 4914 W. Main Street,4914 W. Main Street,Belleville,IL,62226,US,38.5435724,-90.0281539
KFC 645 Carlyle Avenue,645 Carlyle Avenue,Belleville,IL,62221,US,38.5168266,-89.9567186
"Kentucky Fried Chicken - Benton, IL - 634 West Main Street",634 West Main Street,Benton,IL,62812,US,37.99642941,-88.92829238
"Kentucky Fried Chicken - Berwyn, IL - 6200 Cermak Rd",6200 Cermak Rd,Berwyn,IL,60402,US,41.85111413,-87.77902975
"Kentucky Fried Chicken - Bethalto, IL - 434 W Bethalto Dr",434 W Bethalto Dr,Bethalto,IL,62010,US,38.90128172,-90.04971058
"Kentucky Fried Chicken - Bloomingdale, IL - 334 W Army Trail Rd",334 W Army Trail Rd,Bloomingdale,IL,60108,US,41.93861716,-88.10814323
"Kentucky Fried Chicken - Bradley, IL - 118 South Kennedy",118 South Kennedy,Bradley,IL,60915,US,41.1432787,-87.87588778
"Kentucky Fried Chicken - Bridgeview, IL - 8940 South Harlem Avenue",8940 South Harlem Avenue,Bridgeview,IL,60455,US,41.7283171,-87.79931552
"Kentucky Fried Chicken - Carol Stream, IL - 297 S. Schmale Road",297 S. Schmale Road,Carol Stream,IL,60188,US,41.89602894,-88.10144169
"Kentucky Fried Chicken - Caseyville, IL - 2736 Progress Ave",2736 Progress Ave,Caseyville,IL,62232,US,38.617315,-90.04412
"Kentucky Fried Chicken - Centralia, IL - 1310 West McCord Street",1310 West McCord Street,Centralia,IL,62801,US,38.5330613,-89.1577386
KFC 100 W. Randolph,100 W. Randolph,Chicago,IL,60601,US,,
KFC 10200 S. Halsted Street,10200 S. Halsted Street,Chicago,IL,60628,US,,
KFC 10421 South Western Avenue,10421 South Western Avenue,Chicago,IL,60643,US,,
KFC 10556 South Indianapolis,10556 South Indianapolis,Chicago,IL,60617,US,,
KFC 1144 S. Western Avenue,1144 S. Western Avenue,Chicago,IL,60612,US,,
KFC 1600 W. Marquette Road,1600 W. Marquette Road,Chicago,IL,60636,US,,
KFC 1617 E. 95th Street,1617 E. 95th Street,Chicago,IL,60617,US,,
KFC 1914 West 79th Street,1914 West 79th Street,Chicago,IL,60620,US,,
KFC 2807 W Irving Park Rd,2807 W Irving Park Rd,Chicago,IL,60618,US,,
KFC 3357 W. Peterson Avenue,3357 W. Peterson Avenue,Chicago,IL,60659,US,,
KFC 3536 North Cicero Avenue,3536 North Cicero Avenue,Chicago,IL,60641,US,,
KFC 3927 N Harlem Ave,3927 N Harlem Ave,Chicago,IL,60634,US,,
KFC 4200 W 55th St,4200 W 55th St,Chicago,IL,60632,US,,
KFC 4715 W. Fullerton Ave,4715 W. Fullerton Ave,Chicago,IL,60639,US,,
KFC 4804 N. Sheridan Road,4804 N. Sheridan Road,Chicago,IL,60640,US,,
KFC 5852 S. Western Avenue,5852 S. Western Avenue,Chicago,IL,60636,US,,
KFC 6034 W. North Avenue,6034 W. North Avenue,Chicago,IL,60639,US,,
KFC 6040 S Archer Ave,6040 S Archer Ave,Chicago,IL,60638,US,,
KFC 6732 North Western Avenue,6732 North Western Avenue,Chicago,IL,60645,US,,
KFC 7445 S Stony Island Ave,7445 S Stony Island Ave,Chicago,IL,60649,US,,
KFC 8307 South Chicago Avenue,8307 South Chicago Avenue,Chicago,IL,60617,US,,
"Kentucky Fried Chicken - Chicago Heights, IL - 3029 South Chicago Road",3029 South Chicago Road,Chicago Heights,IL,60411,US,41.48293327,-87.63768056
KFC 444 Chicago Ridge Mall,444 Chicago Ridge Mall,Chicago Ridge,IL,60415,US,,
KFC 444 Chicago Ridge Mall,444 Chicago Ridge Mall,Chicago Ridge,IL,60415,US,,
"Kentucky Fried Chicken - Cicero, IL - 2823 S Cicero Ave",2823 S Cicero Ave,Cicero,IL,60804,US,41.841108,-87.74352461
"Kentucky Fried Chicken - Collinsville, IL - 1700 N. Vandalia",1700 N. Vandalia,Collinsville,IL,62234,US,38.68983364,-89.972548
"Kentucky Fried Chicken - Des Plaines, IL - 1195 E. Oakton Street",1195 E. Oakton Street,Des Plaines,IL,60018,US,42.02346538,-87.89481716
"Kentucky Fried Chicken - Diamond, IL - 2780 Division Street",2780 Division Street,Diamond,IL,60416,US,41.28906756,-88.24447167
"Kentucky Fried Chicken - Dolton, IL - 1043 East Sibley Boulevard",1043 East Sibley Boulevard,Dolton,IL,60419,US,41.62234907,-87.59088287
"Kentucky Fried Chicken - Downers Grove, IL - 1450 75th St",1450 75th St,Downers Grove,IL,60516,US,41.7515296,-88.01856797
"Kentucky Fried Chicken - East Moline, IL - 1170 42nd Avenue",1170 42nd Avenue,East Moline,IL,61244,US,41.48926938,-90.43486273
"Kentucky Fried Chicken - Effingham, IL - 1304 Avenue Of Mid-America",1304 Avenue Of Mid-America,Effingham,IL,62401,US,39.13972522,-88.56522521
KFC 294 South Randall Road,294 South Randall Road,Elgin,IL,60123,US,,
KFC 465 Dundee Ave,465 Dundee Ave,Elgin,IL,60120,US,,
"Kentucky Fried Chicken - Elmhurst, IL - 872 North York Road",872 North York Road,Elmhurst,IL,60126,US,41.92621708,-87.94017627
"Kentucky Fried Chicken - Franklin Park, IL - 3141 Mannheim",3141 Mannheim,Franklin Park,IL,60131,US,41.93527424,-87.8845867
"Kentucky Fried Chicken - Freeport, IL - 420 N. Harlem Ave",420 N. Harlem Ave,Freeport,IL,61032,US,42.30121645,-89.63985357
KFC 1017 North Henderson,1017 North Henderson,Galesburg,IL,61401,US,,
KFC 1612 E. Main Street,1612 E. Main Street,Galesburg,IL,61401,US,,
"Kentucky Fried Chicken - Glen Carbon, IL - 3202 S State Route 159",3202 S State Route 159,Glen Carbon,IL,62034,US,38.77770382,-89.9539514
"Kentucky Fried Chicken - Granite City, IL - 1510 Johnson Road",1510 Johnson Road,Granite City,IL,62040,US,38.72278486,-90.12170038
"Kentucky Fried Chicken - Greenville, IL - 1607 South Route 127",1607 South Route 127,Greenville,IL,62246,US,38.87735931,-89.39119352
"Kentucky Fried Chicken - Harrisburg, IL - 514 South Commercial",514 South Commercial,Harrisburg,IL,62946,US,37.73143424,-88.53457718
"Kentucky Fried Chicken - Herrin, IL - 1500 South Park Avenue",1500 South Park Avenue,Herrin,IL,62948,US,37.78943495,-89.02735134
"Kentucky Fried Chicken - Highland, IL - 1305 Mercantile Drive",1305 Mercantile Drive,Highland,IL,62249,US,38.74894824,-89.67584205
"Kentucky Fried Chicken - Hinsdale, IL - I 294 Milepost 25",I 294 Milepost 25,Hinsdale,IL,60521,US,41.8010662,-87.9095974
"Kentucky Fried Chicken - Hoffman Estates, IL - 1030 N Roselle Rd",1030 N Roselle Rd,Hoffman Estates,IL,60169,US,42.04660606,-88.08014587
"Kentucky Fried Chicken - Homewood, IL - 17505 South Halsted Street",17505 South Halsted Street,Homewood,IL,60430,US,41.57139776,-87.63567421
"Kentucky Fried Chicken - JERSEYVILLE, IL - 1303 SOUTH STATE ST",1303 SOUTH STATE ST,JERSEYVILLE,IL,62052,US,39.104908,-90.314723
"Kentucky Fried Chicken - Jacksonville, IL - 244 West Morton Avenue",244 West Morton Avenue,Jacksonville,IL,62650,US,39.7235703,-90.233177
KFC 116 N Larkin Avenue,116 N Larkin Avenue,Joliet,IL,60435,US,,
KFC 3340 Mall Loop Dr,3340 Mall Loop Dr,Joliet,IL,60431,US,,
"Kentucky Fried Chicken - Kankakee, IL - 2942 Riverstone Court",2942 Riverstone Court,Kankakee,IL,60901,US,41.07859501,-87.86726256
"Kentucky Fried Chicken - La Salle, IL - 145 3rd Street",145 3rd Street,La Salle,IL,61301,US,41.32992906,-89.10317843
"Kentucky Fried Chicken - Lake Forest, IL - 13783 West Oasis Service Road",13783 West Oasis Service Road,Lake Forest,IL,60045,US,42.2527805,-87.9008608
"Kentucky Fried Chicken - Lisle, IL - 1015 Maple Avenue",1015 Maple Avenue,Lisle,IL,60532,US,41.78639347,-88.07083763
"Kentucky Fried Chicken - Litchfield, IL - #9 Corvette Drive",#9 Corvette Drive,Litchfield,IL,62056,US,39.17805771,-89.67558268
"Kentucky Fried Chicken - Manteno, IL - 195 South Creek Drive",195 South Creek Drive,Manteno,IL,60950,US,41.245573,-87.848006
"Kentucky Fried Chicken - Marion, IL - 1404 W. Deyoung",1404 W. Deyoung,Marion,IL,62959,US,37.74113807,-88.94131248
"Kentucky Fried Chicken - Matteson, IL - 4349 E. 211th Street",4349 E. 211th Street,Matteson,IL,60443,US,41.50557234,-87.72232643
"Kentucky Fried Chicken - McHenry, IL - 4503 W Elm Street",4503 W Elm Street,McHenry,IL,60050,US,42.34719882,-88.28557691
"Kentucky Fried Chicken - Mendota, IL - 1009 Steve Bowne Drive",1009 Steve Bowne Drive,Mendota,IL,61342,US,41.55551019,-89.07023846
"Kentucky Fried Chicken - Midlothian, IL - 14559 S. Pulaski Road",14559 S. Pulaski Road,Midlothian,IL,60445,US,41.62752359,-87.71746102
"Kentucky Fried Chicken - Milan, IL - 895 West Fourth Street",895 West Fourth Street,Milan,IL,61264,US,41.44403241,-90.57181342
"Kentucky Fried Chicken - Moline, IL - 4430 16th Street",4430 16th Street,Moline,IL,61265,US,41.46912464,-90.50645705
"Kentucky Fried Chicken - Monee, IL - 5737 W. Monee Manhattan Road",5737 W. Monee Manhattan Road,Monee,IL,60449,US,41.42660142,-87.75121551
"Kentucky Fried Chicken - Montgomery, IL - 1701 Douglas Road",1701 Douglas Road,Montgomery,IL,60538,US,41.72285497,-88.32006335
"Kentucky Fried Chicken - Morris, IL - 1806 N. Division St",1806 N. Division St,Morris,IL,60450,US,41.37780517,-88.42281608
"Kentucky Fried Chicken - Mount Prospect, IL - 1470 S Elmhurst Rd",1470 S Elmhurst Rd,Mount Prospect,IL,60056,US,42.03924861,-87.94109128
"Kentucky Fried Chicken - Mount Vernon, IL - #1 Times Square Mall",#1 Times Square Mall,Mount Vernon,IL,62864,US,38.31398411,-88.93803493
"Kentucky Fried Chicken - Murphysboro, IL - 515 Walnut",515 Walnut,Murphysboro,IL,62966,US,37.76404299,-89.33030299
"Kentucky Fried Chicken - New Lenox, IL - 340 Maple Street",340 Maple Street,New Lenox,IL,60451,US,41.51580055,-87.97531154
"Kentucky Fried Chicken - O&amp;#39;Fallon, IL - 1717 West Highway 50",1717 West Highway 50,O'Fallon,IL,62269,US,38.59232324,-89.95906675
"Kentucky Fried Chicken - Oak Lawn, IL - 10428 South Cicero",10428 South Cicero,Oak Lawn,IL,60453,US,41.70267846,-87.74054688
"Kentucky Fried Chicken - Oglesby, IL - 101 S. Lewis Avenue",101 S. Lewis Avenue,Oglesby,IL,61348,US,41.29446527,-89.07843724
"Kentucky Fried Chicken - Ottawa, IL - 2751 Columbus Street",2751 Columbus Street,Ottawa,IL,61350,US,41.37095509,-88.83658674
"Kentucky Fried Chicken - Plainfield, IL - 2221 Route 59",2221 Route 59,Plainfield,IL,60586,US,41.5617237,-88.20093163
KFC 1036 West Reynolds,1036 West Reynolds,Pontiac,IL,61764,US,,
KFC 1831 W Reynolds St,1831 W Reynolds St,Pontiac,IL,61764,US,,
"Kentucky Fried Chicken - Quincy, IL - 3300 Broadway Street",3300 Broadway Street,Quincy,IL,62301,US,39.93484514,-91.36257615
"Kentucky Fried Chicken - Rockford, IL - 5949 East State",5949 East State,Rockford,IL,61108,US,42.26624168,-89.00169113
"Kentucky Fried Chicken - Round Lake, IL - 440 West Rollins Road",440 West Rollins Road,Round Lake,IL,60073,US,42.37950901,-88.09314382
"Kentucky Fried Chicken - Salem, IL - 101 Baldridge Lane",101 Baldridge Lane,Salem,IL,62881,US,38.62339922,-88.98300054
"Kentucky Fried Chicken - Sterling, IL - 2516 East Lincolnway",2516 East Lincolnway,Sterling,IL,61081,US,41.80229595,-89.6670377
"Kentucky Fried Chicken - Streamwood, IL - 1060 S Barrington Road",1060 S Barrington Road,Streamwood,IL,60107,US,42.01122185,-88.14519554
"Kentucky Fried Chicken - Streator, IL - 1613 N Bloomington Street",1613 N Bloomington Street,Streator,IL,61364,US,41.13880073,-88.8353065
"Kentucky Fried Chicken - Sycamore, IL - 1690 Dekalb Avenue",1690 Dekalb Avenue,Sycamore,IL,60178,US,41.97371665,-88.71647047
"Kentucky Fried Chicken - Taylorville, IL - 510 North Webster Street",510 North Webster Street,Taylorville,IL,62568,US,39.5542017,-89.29701259
"Kentucky Fried Chicken - Urbana, IL - 410 University Avenue",410 University Avenue,Urbana,IL,61801,US,40.11676466,-88.21223926
"Kentucky Fried Chicken - Vandalia, IL - 2737 Veterans Avenue",2737 Veterans Avenue,Vandalia,IL,62471,US,38.9690475,-89.1293869
KFC 918 N Market St,918 N Market St,Waterloo,IL,62298,US,,
KFC 918 N Market St,918 N Market St,Waterloo,IL,62298,US,,
"Kentucky Fried Chicken - Wauconda, IL - 501 West Liberty",501 West Liberty,Wauconda,IL,60084,US,42.25766109,-88.15099656
"Kentucky Fried Chicken - Waukegan, IL - 1400 N Lewis Ave",1400 N Lewis Ave,Waukegan,IL,60085,US,42.37961956,-87.85588588
"Kentucky Fried Chicken - West Chicago, IL - 335 Neltnor Blvd",335 Neltnor Blvd,West Chicago,IL,60185,US,41.8811689,-88.1940073
"Kentucky Fried Chicken - Westchester, IL - 9950 W. Roosevelt Road",9950 W. Roosevelt Road,Westchester,IL,60154,US,41.86383656,-87.8724684
"Kentucky Fried Chicken - Wheeling, IL - 150 E. Dundee Road",150 E. Dundee Road,Wheeling,IL,60090,US,42.13991507,-87.91243257
"Kentucky Fried Chicken - Zion, IL - 2359 Sheridan Road",2359 Sheridan Road,Zion,IL,60099,US,42.45248529,-87.82506287
"Kentucky Fried Chicken - Anderson, IN - 6620 South Scatterfield Road",6620 South Scatterfield Road,Anderson,IN,46013,US,40.04893014,-85.65191187
"Kentucky Fried Chicken - Angola, IN - 618 North Wayne Street",618 North Wayne Street,Angola,IN,46703,US,41.6415255,-84.99916461
"Kentucky Fried Chicken - Auburn, IN - 1101 West 7th Street",1101 West 7th Street,Auburn,IN,46706,US,41.36622292,-85.07511866
"Kentucky Fried Chicken - Bedford, IN - 1425 James Avenue",1425 James Avenue,Bedford,IN,47421,US,38.86233983,-86.51978525
"Kentucky Fried Chicken - Bloomington, IN - 3700 West 3rd Street",3700 West 3rd Street,Bloomington,IN,47404,US,39.16492308,-86.58007959
"Kentucky Fried Chicken - Bluffton, IN - 640 North Main Street",640 North Main Street,Bluffton,IN,46714,US,40.74714423,-85.1701256
"Kentucky Fried Chicken - Brazil, IN - 637 E National Ave",637 E National Ave,Brazil,IN,47834,US,39.52475458,-87.11770146
"Kentucky Fried Chicken - Brownsburg, IN - 895 N. Green Street",895 N. Green Street,Brownsburg,IN,46112,US,39.85522896,-86.39227233
KFC 10575 N. Michigan Road,10575 N. Michigan Road,Carmel,IN,46032,US,,
KFC 1331 S Range Line Rd,1331 S Range Line Rd,Carmel,IN,46032,US,,
"Kentucky Fried Chicken - Chesterton, IN - 381 Indian Boundary Rd",381 Indian Boundary Rd,Chesterton,IN,46304,US,41.61721139,-87.04599327
"Kentucky Fried Chicken - Clarksville, IN - 1117 Eastern Boulevard",1117 Eastern Boulevard,Clarksville,IN,47129,US,38.30474835,-85.76658599
"Kentucky Fried Chicken - Clinton, IN - 1885 E State Road 163",1885 E State Road 163,Clinton,IN,47842,US,39.65578,-87.428629
"Kentucky Fried Chicken - Columbia City, IN - 323 West Plaza Drive",323 West Plaza Drive,Columbia City,IN,46725,US,41.16963207,-85.49267428
"Kentucky Fried Chicken - Columbus, IN - 2760 Brentwood Drive",2760 Brentwood Drive,Columbus,IN,47203,US,39.22749946,-85.89582718
"Kentucky Fried Chicken - Corydon, IN - 1790 Highway 135 Northwest",1790 Highway 135 Northwest,Corydon,IN,47112,US,38.22729741,-86.13310099
"Kentucky Fried Chicken - Crown Point, IN - 1120 North Main Street",1120 North Main Street,Crown Point,IN,46307,US,41.42876874,-87.36394283
KFC 1201 Covert Avenue,1201 Covert Avenue,Evansville,IN,47714,US,,
KFC 900 South Green River Road,900 South Green River Road,Evansville,IN,47715,US,,
"Kentucky Fried Chicken - Fishers, IN - 14046 Mundy Drive",14046 Mundy Drive,Fishers,IN,46038,US,39.9925337,-86.00328614
KFC 3816 East State Boulevard,3816 East State Boulevard,Fort Wayne,IN,46805,US,,
KFC 4901 South Calhoun,4901 South Calhoun,Fort Wayne,IN,46807,US,,
KFC 595 E. Dupont Road,595 E. Dupont Road,Fort Wayne,IN,46825,US,,
KFC 6046 Covington Road,6046 Covington Road,Fort Wayne,IN,46804,US,,
"Kentucky Fried Chicken - Gary, IN - 5729 Melton Road",5729 Melton Road,Gary,IN,46403,US,41.59645316,-87.26810703
"Kentucky Fried Chicken - Gas City, IN - 6265 E 500 S",6265 E 500 S,Gas City,IN,46933,US,40.48084147,-85.55260344
"Kentucky Fried Chicken - Goshen, IN - 921 W. Pike Street",921 W. Pike Street,Goshen,IN,46526,US,41.58929581,-85.84795469
"Kentucky Fried Chicken - Greenfield, IN - 1604 North State Street",1604 North State Street,Greenfield,IN,46140,US,39.80699467,-85.77040312
"Kentucky Fried Chicken - Greensburg, IN - 1906 North Lincoln Road",1906 North Lincoln Road,Greensburg,IN,47240,US,39.35461619,-85.47926139
"Kentucky Fried Chicken - Griffith, IN - 1579 North Cline Avenue",1579 North Cline Avenue,Griffith,IN,46319,US,41.55111794,-87.43152484
KFC 2733 169th Street,2733 169th Street,Hammond,IN,46323,US,,
KFC 4120 S. Calumet Avenue,4120 S. Calumet Avenue,Hammond,IN,46320,US,,
"Kentucky Fried Chicken - Hobart, IN - 1475 S. Lake Park Avenue",1475 S. Lake Park Avenue,Hobart,IN,46342,US,41.51315722,-87.25846041
"Kentucky Fried Chicken - Huntington, IN - 2840 North Jefferson Street",2840 North Jefferson Street,Huntington,IN,46750,US,40.89934439,-85.51278414
KFC 10815 Pendleton Pike,10815 Pendleton Pike,Indianapolis,IN,46236,US,,
KFC 1812 N Arlington Ave,1812 N Arlington Ave,Indianapolis,IN,46218,US,,
KFC 2401 N Meridian St,2401 N Meridian St,Indianapolis,IN,46208,US,,
KFC 3704 W. Washington St,3704 W. Washington St,Indianapolis,IN,46241,US,,
KFC 4528 W 38th St,4528 W 38th St,Indianapolis,IN,46254,US,,
KFC 5662 Georgetown Road,5662 Georgetown Road,Indianapolis,IN,46254,US,,
KFC 6154 N. Keystone Avenue,6154 N. Keystone Avenue,Indianapolis,IN,46220,US,,
KFC 6440 E 82nd St,6440 E 82nd St,Indianapolis,IN,46250,US,,
KFC 7155 Pendleton Pike,7155 Pendleton Pike,Indianapolis,IN,46226,US,,
KFC 7215 N Michigan Road,7215 N Michigan Road,Indianapolis,IN,46268,US,,
KFC 8456 Michigan Rd,8456 Michigan Rd,Indianapolis,IN,46268,US,,
KFC 8456 Michigan Rd,8456 Michigan Rd,Indianapolis,IN,46268,US,,
KFC 8820 E 21st St,8820 E 21st St,Indianapolis,IN,46219,US,,
KFC 9899 East Washington St,9899 East Washington St,Indianapolis,IN,46229,US,,
KFC 1426 East Tenth Street,1426 East Tenth Street,Jeffersonville,IN,47130,US,,
KFC 5501 Highway 62,5501 Highway 62,Jeffersonville,IN,47130,US,,
"Kentucky Fried Chicken - Kendallville, IN - 451 West North Street",451 West North Street,Kendallville,IN,46755,US,41.45201291,-85.27353954
